time,Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
12.7734,6.774,19.937,-15.635,-8.466,-3.382,-24.311,33.788,17.868,27.032,19.817,-5.519,7.644,4.887,22.993,-6.489,-39.554,21.642,-16.094,19.065
12.7773,7.393,19.145,-17.190,-9.082,-0.352,-29.431,30.131,12.292,27.004,24.367,-6.090,11.358,4.913,23.104,-7.230,-41.938,25.806,-24.587,18.803
12.7812,14.715,12.657,-20.773,-4.475,3.208,-32.012,24.422,5.034,21.830,28.827,-10.290,15.004,7.551,23.255,-7.387,-41.427,29.978,-30.692,14.814
12.7852,18.143,8.205,-22.513,-0.752,5.689,-31.581,21.313,-4.850,17.841,30.331,-15.550,23.039,14.431,19.557,-6.690,-39.702,27.405,-34.973,12.480
12.7891,21.232,3.116,-23.104,3.373,9.635,-30.593,20.916,-12.803,12.040,28.002,-16.548,25.133,13.935,17.276,-8.723,-34.694,26.208,-41.684,12.076
12.7930,22.384,0.410,-23.331,3.920,13.502,-28.705,15.903,-16.699,5.212,24.155,-15.005,27.552,15.557,10.094,-13.654,-26.641,23.366,-39.683,14.747
12.7969,21.349,-1.044,-22.486,6.202,15.338,-29.047,13.162,-17.649,-4.666,17.343,-10.579,29.465,14.263,9.155,-15.785,-18.794,20.778,-34.760,14.789
12.8008,17.627,-1.641,-19.474,11.097,16.284,-26.056,8.272,-14.965,-14.012,7.714,-6.650,26.607,10.180,6.151,-15.489,-12.306,14.000,-28.178,11.700
12.8047,11.098,-5.513,-16.071,11.271,19.002,-22.329,-3.121,-14.831,-16.832,1.516,-7.724,21.027,7.820,4.326,-14.062,-1.054,7.347,-20.891,7.642
12.8086,9.636,-5.377,-17.831,12.224,20.495,-17.288,-11.911,-9.632,-21.848,-5.695,-6.118,16.318,5.498,4.762,-14.515,11.896,0.537,-11.589,1.306
12.8125,10.023,-6.033,-15.674,15.500,20.469,-11.517,-16.254,-6.780,-22.204,-12.222,-3.825,13.013,4.288,0.391,-12.520,19.436,-9.447,-1.842,-2.631
12.8164,9.732,-1.903,-16.481,14.705,18.193,-4.716,-19.765,-4.564,-23.821,-15.514,-0.746,7.215,5.388,-3.373,-13.585,29.205,-18.451,3.932,-6.585
12.8203,5.832,0.424,-14.689,16.864,18.364,-0.716,-24.704,0.914,-23.600,-11.954,4.442,0.868,2.515,-5.196,-15.807,35.419,-25.653,11.764,-11.164
12.8242,-4.203,2.006,-13.379,12.054,11.286,2.488,-27.256,5.128,-25.025,-12.802,6.458,-7.583,0.647,-6.287,-11.831,38.383,-33.358,15.866,-11.245
12.8281,-12.689,3.744,-11.109,11.252,3.343,7.038,-24.952,7.424,-28.886,-8.337,10.816,-14.173,0.553,-7.310,-9.921,37.041,-36.224,19.128,-14.497
12.8320,-19.813,9.592,-6.758,12.578,-1.706,12.351,-24.280,7.877,-24.288,-6.679,11.916,-19.805,1.462,-5.956,-4.453,34.867,-36.631,21.777,-19.902
12.8359,-22.420,8.588,-7.120,11.031,-10.468,14.543,-17.091,12.568,-19.273,-6.402,10.476,-24.188,-0.423,-11.447,-2.789,28.323,-33.465,18.316,-17.426
12.8398,-23.591,11.368,-5.325,13.643,-15.681,20.640,-7.472,17.617,-13.039,-2.137,9.087,-26.940,4.011,-15.703,1.643,24.932,-30.224,14.105,-19.529
12.8438,-22.746,8.734,-0.852,13.559,-15.893,21.363,0.308,23.476,-2.142,4.276,9.928,-24.901,4.244,-19.514,3.674,17.498,-23.368,7.258,-20.573
12.8477,-23.085,7.593,0.988,11.543,-19.553,22.350,3.132,26.069,8.514,11.310,10.547,-20.784,10.011,-19.874,7.971,9.565,-18.405,3.360,-22.759
12.8516,-20.508,4.030,0.504,5.619,-19.468,22.042,7.161,23.272,20.630,19.925,7.473,-16.109,12.030,-19.099,13.475,0.373,-10.058,1.024,-21.724
12.8555,-17.959,-4.057,-2.114,1.996,-22.084,21.110,15.484,22.520,27.363,31.737,4.180,-12.770,16.981,-13.471,16.171,-9.645,-3.941,-0.262,-22.691
12.8594,-13.632,-7.715,-2.144,0.282,-22.446,17.196,18.585,17.294,28.390,36.583,-1.478,-7.969,21.745,-12.726,19.300,-21.051,1.686,-4.145,-19.703
12.8633,-7.001,-15.150,-6.349,3.526,-20.102,14.498,26.620,15.358,30.394,40.311,-9.674,-3.030,27.418,-11.909,19.401,-28.459,9.184,-7.928,-15.358
12.8672,0.382,-20.395,-4.134,5.744,-20.001,9.846,31.012,9.121,27.841,39.295,-15.300,3.848,31.642,-14.422,21.901,-34.213,16.745,-13.383,-13.011
12.8711,4.254,-22.833,-2.235,10.230,-16.976,6.782,31.097,4.804,26.357,40.708,-22.486,9.809,34.648,-14.491,24.079,-33.878,23.098,-16.030,-13.702
12.8750,10.382,-27.112,-1.514,15.264,-13.390,4.867,27.323,-3.343,22.878,38.245,-28.574,13.299,30.647,-14.394,30.202,-33.475,26.278,-18.681,-8.554
12.8789,14.099,-26.200,-3.708,12.190,-6.678,7.708,28.620,-11.227,18.459,33.469,-33.339,17.031,29.954,-12.400,30.625,-31.354,31.036,-22.225,-7.249
12.8828,18.688,-28.943,-0.663,10.234,-1.062,2.615,25.122,-18.256,10.571,32.935,-34.701,21.458,23.845,-8.299,27.590,-28.202,32.372,-24.472,-6.066
12.8867,21.023,-25.730,-3.571,7.388,5.471,-0.719,23.806,-23.764,0.828,26.276,-34.489,22.863,22.984,-10.394,21.750,-23.669,32.090,-22.966,-4.158
12.8906,25.292,-27.411,-0.404,6.003,9.543,-2.236,20.124,-30.881,-7.690,21.343,-37.132,27.755,17.444,-8.254,16.948,-20.450,31.239,-19.715,-8.181
12.8945,26.044,-25.615,0.093,7.400,11.423,-6.116,9.915,-36.674,-16.204,12.150,-35.962,26.966,9.295,-8.094,15.599,-14.299,28.831,-18.988,-8.095
12.8984,24.023,-20.714,0.476,12.533,9.510,-5.468,1.624,-34.944,-23.500,3.332,-31.093,28.347,0.545,-5.935,14.288,-6.977,27.478,-15.730,-11.447
12.9023,19.078,-12.505,6.402,11.462,8.575,-2.093,-12.873,-36.926,-25.030,-6.679,-29.285,24.022,-9.387,-6.727,11.671,3.925,23.914,-10.848,-10.686
12.9062,17.764,-5.661,9.504,12.079,6.250,0.990,-23.350,-30.861,-30.880,-18.709,-29.732,16.112,-17.037,-3.740,8.149,13.560,19.842,-6.543,-7.748
12.9102,11.266,0.863,16.386,12.575,5.294,1.240,-30.788,-30.099,-33.699,-26.676,-28.418,9.124,-25.140,-2.033,5.022,20.262,16.239,-0.971,-3.737
12.9141,4.648,8.093,20.410,12.916,3.964,0.733,-35.583,-25.587,-34.893,-32.433,-25.661,5.222,-32.514,-2.208,-6.032,23.375,5.498,4.750,-1.176
12.9180,1.135,11.932,20.907,14.979,5.975,-2.131,-41.266,-21.375,-34.519,-39.530,-24.020,-0.445,-38.053,-2.518,-10.909,24.411,-0.688,8.602,-1.997
12.9219,0.223,18.086,23.940,12.225,4.600,-4.934,-44.150,-15.188,-31.732,-44.186,-15.768,-6.100,-42.192,-0.556,-14.399,28.041,-6.107,12.044,-1.866
12.9258,-4.064,26.796,24.734,6.680,0.455,-4.921,-45.204,-9.387,-27.418,-45.324,-7.179,-10.943,-46.816,4.390,-18.584,24.663,-12.816,11.964,-2.843
12.9297,-6.119,29.837,23.969,3.477,-3.636,-3.136,-47.370,-1.176,-21.319,-44.329,3.115,-19.177,-52.062,6.341,-19.419,22.991,-14.320,10.400,-0.138
12.9336,-6.512,30.139,25.791,-3.885,-8.414,2.162,-42.513,3.723,-17.737,-43.173,12.268,-27.740,-50.877,3.548,-20.130,21.176,-17.511,13.640,0.265
12.9375,-5.888,29.863,24.955,-9.068,-10.673,2.323,-35.830,6.505,-10.720,-39.044,18.558,-34.187,-42.551,0.551,-18.885,15.204,-18.388,10.279,-2.895
12.9414,-5.505,24.351,25.642,-10.153,-14.820,3.335,-30.028,8.054,-3.354,-33.817,21.511,-41.347,-35.172,0.172,-16.577,7.280,-17.429,9.330,-3.275
12.9453,-2.072,15.527,21.578,-8.081,-11.902,0.516,-25.014,14.821,3.555,-28.326,22.683,-44.378,-25.957,-0.414,-14.103,1.610,-12.356,3.924,-6.284
12.9492,-1.549,11.593,15.659,-9.602,-12.002,-3.895,-15.344,21.060,14.349,-22.690,27.866,-42.610,-19.153,1.238,-9.230,-7.871,-4.299,-1.604,-5.666
12.9531,2.047,4.260,12.946,-6.921,-7.477,-6.703,-8.686,26.555,21.801,-13.629,34.507,-38.398,-11.815,1.771,-7.676,-14.557,4.302,-7.465,-4.300
12.9570,3.360,-2.812,6.218,-9.860,0.539,-5.545,-0.756,25.840,25.281,-2.529,37.640,-32.708,-5.918,3.600,-6.646,-23.366,10.885,-15.819,-1.280
12.9609,3.945,-9.918,4.662,-12.446,4.189,-7.492,7.385,23.692,27.145,10.375,36.745,-24.313,3.717,1.231,-2.888,-24.896,18.717,-21.328,0.094
12.9648,4.154,-12.589,1.315,-11.953,6.542,-3.739,15.766,20.287,25.574,16.907,34.721,-18.332,11.830,-1.714,1.262,-26.013,24.259,-20.277,-0.046
12.9688,9.888,-18.891,-0.845,-9.769,10.933,-1.410,23.108,17.500,17.703,23.457,33.148,-9.754,22.600,-3.883,3.003,-21.237,26.900,-21.537,-0.252
12.9727,13.321,-21.312,-7.619,-5.155,11.385,-1.038,30.423,14.864,14.640,26.715,30.467,-2.832,31.502,-5.893,6.018,-16.746,32.695,-22.665,0.004
12.9766,11.967,-23.141,-14.460,-1.067,9.634,-3.105,33.478,11.146,6.062,28.777,31.069,5.629,37.817,-8.394,9.564,-12.095,36.122,-24.935,2.021
12.9805,11.234,-22.707,-16.454,-0.912,9.863,-6.801,33.428,7.842,-4.073,28.154,27.963,11.704,39.088,-10.135,13.881,-8.340,34.041,-22.608,2.569
12.9844,5.922,-23.832,-17.777,-0.400,10.383,-11.648,31.464,4.592,-9.395,29.838,26.939,18.687,38.369,-8.771,14.448,-2.870,27.289,-16.990,4.807
12.9883,-2.046,-23.217,-17.893,5.834,17.221,-13.646,29.696,1.868,-18.404,25.948,22.969,23.992,37.777,-12.945,15.166,2.220,17.952,-8.645,4.651
12.9922,-5.253,-20.045,-15.244,8.702,20.706,-13.473,20.326,-0.122,-24.232,24.244,13.485,30.059,30.072,-11.030,16.291,6.489,11.331,-5.497,1.066
12.9961,-8.926,-15.316,-15.019,15.496,20.235,-11.273,11.919,-0.158,-29.866,18.229,9.345,34.420,25.177,-10.073,13.126,14.093,2.556,-0.058,3.714
13.0000,-13.513,-7.750,-14.138,21.268,18.793,-8.774,4.534,1.934,-31.784,9.366,6.626,37.038,14.784,-3.104,7.253,20.518,-5.953,0.984,4.876
13.0039,-18.408,-2.423,-12.647,23.673,14.548,-4.642,-3.466,-2.135,-34.032,5.381,2.591,35.543,9.541,-0.927,6.979,24.985,-15.061,1.909,9.839
13.0078,-21.281,1.733,-10.960,21.977,11.751,-0.325,-10.177,-5.001,-27.886,-3.214,-3.354,34.821,1.845,-1.350,7.796,23.270,-22.977,6.141,13.231
13.0117,-28.234,7.391,-8.482,22.379,5.365,-0.049,-18.513,-6.116,-20.210,-8.857,-8.537,28.853,-4.834,-2.045,12.490,22.815,-28.198,8.053,14.532
13.0156,-31.695,13.069,-3.432,21.131,1.060,-0.248,-27.145,-3.663,-13.445,-12.871,-11.401,21.084,-11.440,-6.431,15.362,21.208,-34.842,11.515,15.697
13.0195,-34.173,19.649,-2.344,22.007,-3.652,-0.074,-33.709,4.836,-7.827,-19.943,-11.728,14.442,-15.632,-9.824,13.491,18.459,-35.702,11.917,14.410
13.0234,-32.318,19.924,-3.599,24.195,-9.480,-1.779,-41.400,11.535,-0.550,-20.875,-9.982,5.567,-21.696,-8.753,6.245,12.862,-36.426,8.525,12.967
13.0273,-33.169,18.544,-2.018,21.625,-11.358,-1.734,-46.994,15.099,3.333,-16.302,-3.708,-1.652,-27.059,-10.227,3.569,9.006,-41.114,11.021,8.119
13.0312,-31.367,14.745,-0.884,23.107,-11.205,1.290,-44.757,13.413,11.135,-14.123,-0.963,-5.855,-26.176,-10.524,-0.147,1.969,-42.095,9.381,4.590
13.0352,-28.710,9.283,0.652,18.343,-11.876,5.071,-41.199,15.293,21.097,-8.670,-1.789,-10.888,-23.617,-11.598,2.640,-5.043,-42.549,7.754,1.962
13.0391,-23.956,5.757,1.368,11.478,-12.930,6.942,-39.254,14.147,30.656,-5.871,3.407,-16.466,-19.187,-13.157,3.290,-13.296,-34.028,4.136,-0.631
13.0430,-16.402,-0.185,1.620,8.787,-14.754,5.133,-32.611,15.516,41.754,-2.109,6.103,-22.251,-15.323,-14.215,6.887,-17.348,-25.075,-0.155,-4.827
13.0469,-7.615,-9.988,3.290,0.756,-15.270,4.399,-24.978,19.574,46.342,1.273,13.147,-29.031,-10.520,-9.450,3.629,-19.742,-18.189,-5.050,-6.299
13.0508,-0.266,-20.312,2.600,-4.682,-16.510,4.432,-17.803,20.741,47.418,7.425,12.859,-32.289,-3.043,-4.909,4.146,-24.667,-13.316,-8.868,-9.106
13.0547,1.215,-27.309,4.108,-10.077,-15.765,6.059,-5.824,17.172,45.296,17.335,15.583,-36.319,1.304,-2.665,2.262,-31.910,-4.984,-11.568,-15.226
13.0586,6.281,-29.550,2.757,-13.213,-10.674,10.946,6.900,15.337,43.814,21.846,15.742,-30.997,8.413,-2.918,5.020,-33.787,4.211,-15.632,-21.145
13.0625,6.097,-31.443,2.233,-16.341,-7.391,15.159,18.826,11.463,37.348,27.357,13.999,-29.434,14.799,-2.740,11.246,-32.833,13.117,-17.009,-25.106
13.0664,8.004,-35.314,4.122,-18.497,-0.327,11.473,25.023,4.753,28.188,30.972,12.582,-21.883,19.677,0.898,13.060,-27.487,22.615,-20.163,-29.494
13.0703,13.035,-38.485,1.277,-20.673,4.855,7.547,30.218,4.242,18.344,30.115,14.315,-15.057,21.032,2.846,13.558,-21.133,29.569,-17.454,-28.311
13.0742,15.440,-41.950,1.998,-22.363,4.323,5.641,34.140,-0.177,7.817,31.959,15.894,-10.028,19.573,10.434,14.388,-11.798,37.150,-19.325,-26.846
13.0781,12.616,-46.114,4.895,-26.095,5.681,3.977,39.539,1.407,-4.518,31.091,12.186,-7.118,19.919,16.006,13.515,-2.935,38.686,-13.735,-25.503
13.0820,10.663,-42.842,5.024,-24.159,5.326,1.598,42.884,-1.805,-11.461,28.584,7.719,-1.651,15.432,20.153,17.039,5.709,38.268,-12.037,-21.197
13.0859,6.423,-31.586,6.527,-25.099,6.884,-0.288,42.305,-2.524,-19.890,21.711,1.457,5.011,12.338,19.874,17.595,14.916,35.114,-5.717,-18.620
13.0898,1.520,-25.621,2.997,-21.153,9.234,-0.837,42.449,0.400,-27.378,17.631,-1.160,8.855,4.253,19.876,17.669,21.023,31.527,-1.562,-10.104
13.0938,1.464,-20.101,-3.220,-16.716,10.661,-7.495,35.914,-0.146,-35.167,11.787,-4.860,14.824,-5.106,20.087,14.568,28.351,20.122,4.659,-1.435
13.0977,-1.786,-18.177,-9.060,-15.487,8.355,-10.213,28.139,1.808,-40.704,4.493,-6.221,18.673,-12.074,23.993,8.182,32.301,12.240,7.389,7.832
13.1016,-4.182,-14.797,-10.237,-14.448,3.684,-10.937,20.346,2.122,-42.358,-3.032,-8.221,17.706,-18.705,25.766,6.194,37.587,-0.093,13.612,14.481
13.1055,-7.829,-7.848,-8.273,-12.745,-5.369,-12.045,11.853,5.070,-40.120,-4.905,-13.321,16.890,-27.878,25.266,-0.927,35.338,-13.078,13.656,16.656
13.1094,-12.613,0.839,-5.790,-10.603,-8.137,-9.001,2.003,7.724,-35.962,-12.522,-22.055,15.429,-34.132,20.650,-6.410,38.214,-22.254,15.384,20.148
13.1133,-17.423,10.346,-2.637,-6.774,-13.702,-11.082,-11.925,12.568,-29.591,-18.684,-24.561,12.281,-40.349,17.088,-10.819,34.457,-28.650,15.864,27.331
13.1172,-16.146,13.229,-5.298,-7.991,-14.774,-10.186,-23.371,13.376,-18.665,-20.898,-27.377,6.427,-46.584,9.140,-16.408,31.725,-36.942,14.756,35.946
13.1211,-15.653,12.026,-6.320,-6.949,-17.272,-13.200,-35.414,11.473,-7.783,-25.584,-24.445,1.523,-49.419,6.664,-18.528,25.470,-43.473,11.181,42.303
13.1250,-11.670,9.732,-10.672,-5.599,-21.965,-12.590,-43.643,11.643,2.532,-26.201,-17.702,-6.306,-50.715,1.212,-22.627,15.485,-46.644,11.234,40.630
13.1289,-6.740,12.831,-9.694,-5.819,-24.145,-8.164,-47.598,11.167,10.128,-25.007,-15.064,-12.425,-47.819,-2.949,-20.846,4.315,-47.172,10.967,37.458
13.1328,-1.618,13.763,-6.369,-0.241,-26.022,-8.847,-50.846,8.091,20.010,-24.393,-7.343,-20.694,-41.080,-6.112,-23.823,-3.905,-42.765,8.831,34.246
13.1367,1.794,15.257,-4.135,3.024,-25.607,-6.662,-54.398,1.677,24.409,-25.340,-4.375,-29.719,-32.462,-14.210,-22.380,-10.015,-38.735,3.726,29.290
13.1406,7.581,8.437,-0.495,6.992,-20.126,-4.414,-55.890,-2.897,29.793,-23.496,3.890,-35.321,-24.649,-20.690,-18.676,-16.349,-30.298,0.322,25.028
13.1445,12.567,6.134,1.342,7.129,-20.121,-4.165,-50.774,-3.284,34.481,-20.752,12.913,-35.340,-15.576,-22.268,-15.594,-21.005,-23.853,1.636,23.563
13.1484,17.592,0.456,3.099,5.405,-15.572,-3.688,-46.507,-5.032,40.306,-13.164,17.168,-35.560,-9.320,-25.847,-8.578,-22.275,-14.698,1.741,14.413
13.1523,24.993,-4.174,3.526,-1.190,-15.065,-6.719,-36.120,-4.863,42.781,-6.385,21.207,-29.816,5.209,-28.863,-6.092,-28.457,-4.035,2.094,7.589
13.1562,29.017,-4.503,8.434,-3.975,-7.579,-3.976,-31.866,-6.477,41.939,-3.459,28.014,-26.985,18.677,-31.399,-3.454,-29.155,8.194,1.892,-1.252
13.1602,34.608,-8.493,10.857,-3.487,-4.635,-6.515,-22.329,-9.786,38.982,-0.566,34.551,-24.682,27.147,-32.694,-0.674,-25.673,15.789,0.631,-6.467
13.1641,33.279,-14.680,13.592,-5.868,1.872,-5.368,-15.543,-13.118,29.276,3.138,42.416,-18.873,38.348,-29.683,3.218,-21.805,23.974,-2.070,-13.236
13.1680,31.075,-17.475,10.444,-8.513,5.601,-8.620,-4.922,-17.044,20.125,5.569,51.223,-16.487,39.926,-28.564,5.916,-12.802,29.301,-1.512,-16.934
13.1719,27.764,-20.068,8.940,-8.068,8.175,-8.485,6.265,-14.595,11.925,10.367,55.061,-10.620,41.720,-20.091,12.108,-5.653,35.217,3.776,-24.631
13.1758,23.974,-22.250,12.362,-8.679,7.757,-8.045,18.829,-16.784,4.985,13.714,55.546,-3.134,39.583,-16.696,16.488,1.195,38.789,5.475,-29.159
13.1797,15.764,-18.329,12.510,-8.998,8.297,-5.955,21.421,-15.085,-5.316,17.044,54.679,4.441,37.012,-7.219,20.905,6.381,41.325,7.240,-32.638
13.1836,7.149,-14.178,15.363,-5.505,12.565,-5.665,25.472,-12.874,-11.445,19.129,48.322,11.257,33.403,-2.924,18.045,14.190,39.328,11.213,-31.711
13.1875,-1.536,-13.310,16.591,3.445,13.600,-10.018,26.530,-9.507,-19.116,17.057,47.136,18.395,30.476,0.629,15.272,20.216,39.100,9.518,-30.403
13.1914,-10.240,-11.601,14.993,6.142,12.091,-12.500,29.801,-4.468,-25.446,13.265,42.462,20.289,24.115,4.850,13.745,26.061,31.849,11.539,-26.839
13.1953,-16.452,-9.501,12.146,7.111,9.082,-14.661,34.514,3.929,-28.522,11.019,37.414,20.101,12.828,10.141,13.595,25.840,25.815,16.379,-28.381
13.1992,-23.060,-6.352,9.505,9.099,5.380,-14.783,39.008,13.112,-31.661,9.939,28.386,20.626,4.652,11.211,13.765,20.346,15.286,18.077,-24.817
13.2031,-23.110,-0.825,3.390,5.945,-2.405,-15.794,36.451,15.066,-30.781,10.998,17.180,19.317,0.481,13.534,14.989,16.709,3.742,20.418,-19.441
13.2070,-24.088,0.662,0.054,6.281,-3.253,-14.376,31.204,16.741,-32.935,8.527,8.127,16.077,-3.852,13.904,11.690,11.985,-5.555,22.316,-13.752
13.2109,-24.281,1.104,-4.986,7.273,-0.849,-11.319,20.823,18.011,-26.320,9.422,3.082,13.822,-9.624,14.763,4.958,8.095,-16.976,21.580,0.128
13.2148,-25.571,-2.748,-5.444,8.384,0.511,-6.283,14.057,17.513,-19.695,11.658,-1.995,9.024,-16.540,19.192,0.144,2.908,-21.643,22.583,10.772
13.2188,-23.572,-3.023,-6.967,8.642,0.530,-6.728,7.282,20.368,-12.006,12.785,-7.008,4.352,-22.883,17.549,-4.732,-2.657,-30.030,19.182,16.752
13.2227,-22.427,-3.575,-9.994,6.687,0.164,-5.274,3.664,24.970,-5.250,14.018,-10.220,0.324,-27.229,14.179,-9.586,-10.894,-32.777,21.969,21.679
13.2266,-12.977,-7.272,-12.076,4.647,-1.123,-3.753,-2.419,25.282,0.396,12.548,-17.161,-2.016,-27.490,8.780,-13.280,-16.572,-36.537,20.232,25.540
13.2305,-6.322,-12.097,-12.534,4.497,-1.916,-1.815,-4.063,26.833,4.725,11.254,-21.588,-6.850,-23.048,-0.785,-19.552,-20.517,-35.278,13.597,30.515
13.2344,1.607,-16.762,-14.348,5.306,-3.609,0.537,-9.040,25.888,9.930,11.581,-23.109,-11.533,-16.955,-7.580,-22.097,-26.297,-35.704,8.763,34.404
13.2383,6.109,-24.121,-18.682,3.282,-1.061,5.195,-9.910,20.277,12.517,16.010,-20.062,-18.563,-10.491,-13.776,-27.452,-30.291,-30.930,6.577,32.155
13.2422,12.464,-24.885,-19.662,1.344,4.311,8.702,-7.169,19.423,17.949,15.864,-16.513,-18.275,-4.817,-14.195,-27.536,-30.131,-21.822,-0.512,28.413
13.2461,14.603,-26.210,-17.231,-2.083,10.599,11.993,-4.505,11.546,17.424,18.528,-11.799,-20.387,2.619,-14.743,-25.112,-29.630,-10.494,-1.759,24.752
13.2500,16.094,-25.034,-14.242,-9.513,11.159,14.151,-5.437,6.687,14.376,17.807,-9.666,-19.288,9.123,-14.235,-22.436,-24.271,-2.155,-9.951,21.396
13.2539,25.013,-30.760,-13.728,-15.348,14.513,18.112,-4.733,-2.605,9.750,13.300,-5.426,-15.085,15.211,-12.660,-16.984,-17.808,8.740,-12.178,21.465
13.2578,27.631,-31.044,-9.943,-17.130,18.166,21.255,-2.723,-9.562,-0.194,9.308,-1.650,-13.314,25.227,-14.687,-10.629,-7.781,18.687,-15.323,18.434
13.2617,32.355,-30.015,-6.929,-17.554,17.124,27.512,1.987,-16.519,-7.375,6.131,0.478,-8.858,31.381,-17.902,-8.263,-2.497,26.613,-16.687,11.076
13.2656,29.469,-23.388,0.933,-22.527,19.457,24.328,7.814,-20.841,-11.631,4.158,7.406,-2.470,35.703,-14.230,-3.763,3.991,33.702,-19.512,5.709
13.2695,23.358,-12.644,4.713,-27.760,17.805,21.404,12.307,-21.994,-16.804,-1.187,11.390,3.148,35.188,-12.765,0.396,10.303,40.499,-19.308,-4.089
13.2734,17.582,-4.248,5.402,-35.075,17.213,16.613,17.057,-19.769,-20.490,-4.158,10.891,7.625,33.748,-6.834,4.228,15.683,46.689,-19.225,-9.435
13.2773,14.273,1.114,6.412,-38.895,20.203,10.481,18.052,-18.872,-26.244,-9.083,13.278,13.825,30.275,-4.392,8.192,21.726,47.516,-23.532,-13.904
13.2812,11.552,7.116,6.667,-34.741,19.541,8.592,16.488,-16.930,-27.384,-13.385,14.605,21.390,27.337,0.636,10.519,29.356,50.673,-25.706,-13.750
13.2852,5.917,12.908,8.911,-31.271,24.697,4.331,19.139,-10.872,-27.933,-15.869,13.954,23.377,20.439,0.967,13.615,32.426,50.606,-25.877,-19.780
13.2891,-1.928,21.593,14.706,-27.464,23.660,3.307,22.661,-5.753,-29.182,-21.317,10.789,25.529,13.091,6.878,16.687,32.667,46.926,-24.984,-24.516
13.2930,-12.696,26.869,17.939,-22.206,23.767,-1.503,21.708,-2.489,-30.198,-28.039,10.092,23.336,7.274,11.680,11.920,28.205,39.719,-21.538,-26.087
13.2969,-19.793,35.846,19.586,-21.788,21.509,-7.815,19.567,2.074,-31.377,-30.638,10.517,19.337,-2.669,16.509,6.934,16.878,30.924,-21.745,-23.969
13.3008,-27.781,37.031,19.350,-19.686,13.355,-12.601,14.579,9.080,-25.961,-28.362,6.824,18.578,-3.850,20.796,1.454,9.392,23.472,-19.407,-20.443
13.3047,-30.257,34.961,11.078,-14.675,9.615,-14.893,7.727,13.112,-16.819,-25.798,4.862,17.118,-6.938,21.722,-6.433,0.144,15.838,-18.860,-11.907
13.3086,-31.091,32.918,5.391,-10.466,9.275,-14.477,3.533,16.110,-5.481,-21.741,-1.558,14.642,-4.358,21.905,-7.683,-9.667,5.668,-16.990,-9.771
13.3125,-34.115,30.854,1.060,0.776,6.546,-13.688,-4.257,15.512,5.642,-18.285,-3.036,7.201,-5.787,20.644,-9.707,-19.463,-3.145,-9.900,-8.888
13.3164,-32.004,30.491,1.582,4.560,7.748,-15.151,-10.391,17.334,11.342,-12.071,-7.614,0.215,-7.323,18.074,-14.284,-25.397,-11.026,-6.281,-5.604
13.3203,-27.951,22.257,1.134,12.171,8.986,-15.010,-16.095,14.014,19.718,-9.395,-6.861,-7.145,-12.993,12.547,-12.572,-34.685,-17.088,-0.539,-2.828
13.3242,-19.910,15.399,-3.020,16.145,7.594,-16.931,-24.795,10.219,26.386,-6.058,-11.257,-18.665,-11.981,7.620,-13.232,-39.563,-23.471,1.031,4.900
13.3281,-14.163,7.906,-6.246,19.491,3.840,-13.852,-28.018,7.883,31.968,-1.645,-10.947,-25.444,-12.058,-2.532,-15.170,-42.951,-27.983,-0.176,11.071
13.3320,-5.287,-2.285,-12.182,20.097,2.887,-14.421,-28.233,5.694,37.266,4.100,-13.663,-31.080,-8.625,-9.157,-14.970,-41.374,-28.446,-1.947,14.974
13.3359,2.573,-7.580,-13.015,27.019,3.902,-15.108,-26.782,-0.035,39.417,6.091,-12.955,-33.896,-3.173,-13.038,-15.352,-38.552,-28.125,0.323,15.206
13.3398,9.098,-17.132,-7.519,28.092,1.842,-14.534,-23.215,-3.170,39.595,10.898,-7.800,-37.357,1.326,-14.887,-13.264,-37.048,-24.535,2.328,14.508
13.3438,16.916,-23.032,-5.668,27.023,-0.075,-15.262,-24.207,-12.756,35.516,12.117,-3.100,-38.036,4.629,-16.341,-12.897,-31.322,-20.840,5.281,15.973
13.3477,22.822,-31.427,-2.111,26.276,-2.358,-10.977,-25.328,-21.440,30.287,9.954,1.899,-38.074,7.632,-14.736,-11.466,-21.071,-17.947,1.681,21.563
13.3516,25.718,-36.134,2.939,23.591,-6.090,-4.773,-27.850,-30.807,21.026,12.078,4.055,-39.070,9.846,-14.263,-8.651,-12.931,-10.212,4.417,24.050
13.3555,31.296,-38.272,0.495,19.237,-5.839,-1.701,-26.156,-34.346,15.093,12.175,3.354,-33.940,11.958,-12.290,-1.630,-4.106,0.434,1.583,21.526
13.3594,33.743,-34.724,6.624,17.922,-1.536,2.825,-18.922,-37.858,7.700,10.741,-1.829,-28.577,13.646,-9.399,6.414,6.322,8.991,1.943,22.711
13.3633,33.846,-32.330,11.658,14.983,3.794,1.784,-11.123,-34.910,-0.076,7.573,-1.340,-21.426,12.091,-7.940,10.681,13.383,15.667,-3.033,19.902
13.3672,32.190,-26.862,19.178,7.979,5.332,0.535,-6.255,-34.381,-8.220,4.236,3.974,-12.626,8.496,-2.919,12.285,18.634,17.628,-4.686,16.659
